n1,n2,Z,"WL,  ̊A","E, keV",A,G,K,QD,,Transition,,,No
2,1,8,18.67,6.64E-01,1.70E-05,0.00E+00,9.99E-01,0.00E+00,R',333,Y,111,2
2,1,8,21.573,5.75E-01,6.93E-02,5.74E-01,8.75E-02,1.01E-01,F',212,P',232,3
2,1,8,21.573,5.75E-01,1.45E-01,5.74E-01,1.83E-01,2.10E-01,F',212,P',234,4
2,1,8,21.576,5.75E-01,2.98E-02,3.89E-03,9.34E-02,1.45E-03,A',234,D',254,5
2,1,8,21.577,5.75E-01,2.73E-01,3.89E-03,8.56E-01,1.33E-02,A',234,D',256,6
2,1,8,21.577,5.75E-01,3.04E-01,4.04E-03,9.49E-01,7.66E-03,A',232,D',254,7
2,1,8,21.585,5.74E-01,3.06E-02,4.15E-03,6.91E-01,5.73E-03,I',232,S',212,8
2,1,8,21.586,5.74E-01,3.21E-02,4.11E-03,6.97E-01,1.15E-02,I',234,S',212,9
2,1,8,21.605,5.74E-01,3.35E-01,0.00E+00,1.00E+00,0.00E+00,R,133,Y,111,10
2,1,8,21.65,5.73E-01,2.56E-01,7.69E-01,2.41E-01,1.11E+00,A',276,D',254,11
2,1,8,21.651,5.73E-01,2.50E-02,7.69E-01,2.35E-02,1.09E-01,A',276,D',256,12
2,1,8,21.652,5.73E-01,2.82E-01,7.70E-01,2.65E-01,1.64E+00,A',278,D',256,13
2,1,8,21.663,5.72E-01,2.85E-02,1.12E-03,8.40E-02,5.65E-04,A',256,D',254,14
2,1,8,21.663,5.72E-01,2.99E-01,1.12E-03,8.81E-01,5.93E-03,A',256,D',256,15
2,1,8,21.663,5.72E-01,2.96E-01,2.83E-10,8.74E-01,9.90E-10,A',254,D',254,16
2,1,8,21.664,5.72E-01,3.20E-02,2.83E-10,9.45E-02,1.07E-10,A',254,D',256,17
2,1,8,21.674,5.72E-01,2.40E-01,7.44E-01,2.40E-01,3.57E-01,B',232,S',212,18
2,1,8,21.675,5.72E-01,2.41E-01,7.01E-01,2.51E-01,7.04E-01,B',234,S',212,19
2,1,8,21.686,5.72E-01,2.43E-02,7.05E-02,5.75E-02,1.62E-02,F',234,P',232,20
2,1,8,21.687,5.72E-01,2.85E-01,7.05E-02,6.75E-01,1.90E-01,F',234,P',234,21
2,1,8,21.687,5.72E-01,2.12E-01,9.93E-10,5.96E-01,1.18E-09,F',232,P',232,22
2,1,8,21.688,5.72E-01,1.00E-01,9.93E-10,2.82E-01,5.60E-10,F',232,P',234,23
2,1,8,21.688,5.72E-01,2.42E-01,2.73E+00,8.08E-02,8.82E-01,F',254,P',232,24
2,1,8,21.689,5.72E-01,2.59E-01,2.73E+00,8.65E-02,1.42E+00,F',256,P',234,25
2,1,8,21.764,5.70E-01,3.51E-02,3.01E+00,1.15E-02,1.39E-01,J',234,S',212,26
2,1,8,21.767,5.70E-01,3.86E-02,2.97E+00,1.28E-02,7.62E-02,J',232,S',212,27
2,1,8,21.79,5.69E-01,2.18E-02,1.35E-01,7.82E-02,2.11E-02,M',212,P',232,28
2,1,8,21.791,5.69E-01,5.02E-02,1.35E-01,1.80E-01,4.84E-02,M',212,P',234,29
2,1,8,21.802,5.69E-01,5.48E-05,0.00E+00,1.00E+00,0.00E+00,R,333,Y,111,30
2,1,8,21.822,5.68E-01,4.41E-02,1.27E-04,8.83E-01,9.01E-04,I',278,D',256,31
2,1,8,21.825,5.68E-01,4.20E-02,2.47E-05,8.19E-01,1.21E-04,I',276,D',254,32
2,1,8,21.827,5.68E-01,1.21E-02,2.06E+00,5.68E-03,7.01E-02,M',256,P',234,33
2,1,8,21.846,5.68E-01,1.11E-02,2.93E-02,1.28E-01,1.50E-02,C',234,S',212,34
2,1,8,21.847,5.68E-01,9.96E-03,2.82E-02,1.17E-01,6.61E-03,C',232,S',212,35
2,1,8,21.85,5.67E-01,4.30E-02,6.46E-03,6.23E-01,1.61E-02,G',254,P',232,36
2,1,8,21.85,5.67E-01,4.93E-02,2.23E-02,6.07E-01,8.12E-02,G',256,P',234,37
2,1,8,21.851,5.67E-01,8.81E-03,6.46E-03,1.28E-01,3.30E-03,G',254,P',234,38
2,1,8,21.871,5.67E-01,1.49E-03,1.01E-05,2.25E-01,1.36E-05,I',256,D',256,39
2,1,8,21.871,5.67E-01,1.53E-03,2.56E-04,2.29E-01,2.34E-04,I',254,D',254,40
2,1,8,21.901,5.66E-01,1.89E-05,4.56E-05,2.72E-01,9.92E-05,I',478,D',256,41
2,1,8,21.902,5.66E-01,2.52E-05,3.03E-05,3.81E-01,6.92E-05,I',476,D',254,42
2,1,8,21.902,5.66E-01,5.61E-06,3.03E-05,8.48E-02,1.54E-05,I',476,D',256,43
2,1,8,21.902,5.66E-01,2.01E-05,5.63E-06,6.54E-01,1.47E-05,I',474,D',254,44
2,1,8,21.903,5.66E-01,2.59E-06,5.63E-06,8.39E-02,1.89E-06,I',474,D',256,45
2,1,8,21.931,5.65E-01,1.47E-02,3.54E-05,2.38E-01,1.68E-05,M',232,P',232,46
2,1,8,21.931,5.65E-01,6.73E-03,3.54E-05,1.09E-01,7.71E-06,M',232,P',234,47
2,1,8,21.931,5.65E-01,1.82E-02,2.64E-05,2.94E-01,3.10E-05,M',234,P',234,48
2,1,8,22.011,5.63E-01,1.05E-02,2.93E-02,1.20E-01,1.41E-02,C',234,D',256,49
2,1,8,22.011,5.63E-01,1.17E-02,2.82E-02,1.38E-01,7.77E-03,C',232,D',254,50
3,1,9,14.459,8.58E-01,1.59E-01,0.00E+00,1.00E+00,0.00E+00,R',133,Y,111,1
3,1,9,14.488,8.56E-01,5.68E-05,0.00E+00,1.00E+00,0.00E+00,R',333,Y,111,2
3,1,9,14.596,8.49E-01,1.40E-03,2.55E-03,2.63E-03,2.67E-05,A',234,S,212,3
3,1,9,14.597,8.49E-01,1.43E-03,2.71E-03,2.67E-03,1.45E-05,A',232,S,212,4
3,1,9,14.686,8.44E-01,4.43E-03,4.47E-03,6.10E-02,5.45E-04,I',232,S,212,5
3,1,9,14.687,8.44E-01,4.59E-03,4.47E-03,5.96E-02,1.07E-03,I',234,S,212,6
3,1,9,14.783,8.39E-01,1.21E-03,3.18E+00,3.73E-04,4.75E-03,J',234,S,212,7
3,1,9,14.785,8.39E-01,1.29E-03,3.12E+00,4.05E-04,2.53E-03,J',232,S,212,8
3,1,9,14.827,8.36E-01,5.88E-02,1.79E-02,5.12E-01,3.67E-02,C',234,S,212,9
3,1,9,14.827,8.36E-01,5.90E-02,1.61E-02,5.34E-01,1.72E-02,C',232,S,212,10
3,1,9,14.863,8.34E-01,3.45E-05,1.03E-04,1.40E-02,5.74E-06,J',434,S,212,11
3,1,9,14.863,8.34E-01,5.61E-06,8.07E-07,2.49E-03,4.02E-09,J',432,S,212,12
3,1,9,14.923,8.31E-01,1.35E-02,1.43E-01,1.84E-02,1.06E-02,F',234,P,232,13
3,1,9,14.924,8.31E-01,4.29E-02,2.05E-07,7.14E-02,2.92E-08,F',232,P,232,14
3,1,9,14.925,8.31E-01,3.08E-03,2.92E+00,9.11E-04,1.06E-02,F',254,P,232,15
3,1,9,14.925,8.31E-01,5.14E-02,1.43E-01,6.99E-02,4.01E-02,F',234,P,234,16
3,1,9,14.926,8.31E-01,2.39E-02,2.05E-07,3.98E-02,1.63E-08,F',232,P,234,17
3,1,9,14.927,8.31E-01,7.22E-03,2.92E+00,2.14E-03,2.50E-02,F',254,P,234,18
3,1,9,14.927,8.31E-01,8.67E-03,2.96E+00,2.54E-03,4.51E-02,F',256,P,234,19
3,1,9,14.972,8.28E-01,3.83E-03,7.27E-03,3.08E-01,8.96E-03,K',434,S,212,20
3,1,9,14.972,8.28E-01,2.73E-03,5.21E-03,3.06E-01,3.19E-03,K',432,S,212,21
3,1,9,14.973,8.28E-01,6.58E-02,1.26E-01,3.12E-01,7.89E-02,K',232,S,212,22
3,1,9,14.973,8.28E-01,6.49E-02,1.26E-01,3.09E-01,1.56E-01,K',234,S,212,23
3,1,9,14.979,8.28E-01,3.99E-02,1.45E-01,1.02E-01,2.96E-02,M',212,P,232,24
3,1,9,14.981,8.28E-01,7.85E-02,1.45E-01,2.00E-01,5.82E-02,M',212,P,234,25
3,1,9,15.003,8.26E-01,9.17E-02,2.08E+00,4.13E-02,3.44E-01,M',254,P,232,26
3,1,9,15.003,8.26E-01,1.13E-01,2.15E+00,4.95E-02,6.37E-01,M',256,P,234,27
3,1,9,15.005,8.26E-01,1.84E-02,2.08E+00,8.27E-03,6.88E-02,M',254,P,234,28
3,1,9,15.012,8.26E-01,6.71E-03,8.14E-03,5.74E-02,1.87E-03,G',254,P,232,29
3,1,9,15.014,8.26E-01,3.97E-03,4.36E-02,2.80E-02,7.32E-03,G',256,P,234,30
3,1,9,15.014,8.26E-01,1.52E-03,8.14E-03,1.30E-02,4.23E-04,G',254,P,234,31
3,1,9,15.035,8.25E-01,4.61E-05,2.09E-05,4.79E-03,4.00E-07,M',414,P,232,32
3,1,9,15.038,8.25E-01,1.22E-04,2.09E-05,1.27E-02,1.06E-06,M',414,P,234,33
3,1,9,15.06,8.23E-01,1.14E-02,7.64E-05,1.08E-01,3.29E-05,M',234,P,232,34
3,1,9,15.06,8.23E-01,4.39E-02,7.27E-05,4.20E-01,6.10E-05,M',232,P,232,35
3,1,9,15.062,8.23E-01,5.15E-02,7.64E-05,4.88E-01,1.49E-04,M',234,P,234,36
3,1,9,15.062,8.23E-01,2.04E-02,7.27E-05,1.95E-01,2.83E-05,M',232,P,234,37
3,1,9,15.066,8.23E-01,3.28E-04,7.72E-05,1.88E-02,5.80E-06,M',454,P,232,38
3,1,9,15.066,8.23E-01,7.55E-04,3.29E-07,4.44E-02,2.92E-08,M',452,P,232,39
3,1,9,15.068,8.23E-01,1.05E-03,7.72E-05,6.05E-02,1.87E-05,M',454,P,234,40
3,1,9,15.069,8.23E-01,3.75E-04,3.29E-07,2.20E-02,1.45E-08,M',452,P,234,41
3,1,9,15.138,8.19E-01,1.52E-03,2.13E+00,6.92E-04,2.95E-03,E',212,P,232,42
3,1,9,15.14,8.19E-01,2.79E-03,2.13E+00,1.27E-03,5.41E-03,E',212,P,234,43
3,1,9,15.149,8.18E-01,5.00E-03,3.10E-01,1.51E-02,1.88E-02,N',254,P,232,44
3,1,9,15.152,8.18E-01,9.48E-04,3.10E-01,2.87E-03,3.56E-03,N',254,P,234,45
3,1,9,15.152,8.18E-01,5.76E-03,3.08E-01,1.75E-02,3.24E-02,N',256,P,234,46
3,1,9,15.262,8.12E-01,3.06E-03,3.53E+00,8.63E-04,6.10E-03,L',212,P,232,47
3,1,9,15.264,8.12E-01,5.96E-03,3.53E+00,1.68E-03,1.19E-02,L',212,P,234,48
3,1,9,16.809,7.38E-01,5.65E-01,0.00E+00,1.00E+00,0.00E+00,R,133,Y,111,49
3,1,9,16.949,7.32E-01,1.81E-04,0.00E+00,1.00E+00,0.00E+00,R,333,Y,111,50
2,1,9,14.459,8.58E-01,1.59E-01,0.00E+00,1.00E+00,0.00E+00,R',133,Y,111,1
2,1,9,14.488,8.56E-01,5.68E-05,0.00E+00,1.00E+00,0.00E+00,R',333,Y,111,2
2,1,9,16.788,7.39E-01,1.17E-01,6.49E-01,1.14E-01,1.48E-01,F',212,P',232,3
2,1,9,16.789,7.38E-01,2.49E-01,6.49E-01,2.44E-01,3.17E-01,F',212,P',234,4
2,1,9,16.789,7.38E-01,4.98E-02,2.55E-03,9.31E-02,9.49E-04,A',234,D',254,5
2,1,9,16.79,7.38E-01,4.61E-01,2.55E-03,8.63E-01,8.79E-03,A',234,D',256,6
2,1,9,16.79,7.38E-01,5.13E-01,2.71E-03,9.55E-01,5.18E-03,A',232,D',254,7
2,1,9,16.793,7.38E-01,4.98E-02,4.47E-03,6.85E-01,6.12E-03,I',232,S',212,8
2,1,9,16.795,7.38E-01,5.33E-02,4.47E-03,6.92E-01,1.24E-02,I',234,S',212,9
2,1,9,16.809,7.38E-01,5.65E-01,0.00E+00,1.00E+00,0.00E+00,R,133,Y,111,10
2,1,9,16.838,7.36E-01,4.24E-01,8.84E-01,3.09E-01,1.64E+00,A',276,D',254,11
2,1,9,16.838,7.36E-01,4.39E-02,8.84E-01,3.20E-02,1.70E-01,A',276,D',256,12
2,1,9,16.839,7.36E-01,4.72E-01,8.86E-01,3.42E-01,2.43E+00,A',278,D',256,13
2,1,9,16.849,7.36E-01,5.06E-02,1.84E-03,8.80E-02,9.74E-04,A',256,D',254,14
2,1,9,16.849,7.36E-01,5.02E-01,1.84E-03,8.74E-01,9.67E-03,A',256,D',256,15
2,1,9,16.849,7.36E-01,5.00E-01,8.26E-09,8.72E-01,2.88E-08,A',254,D',254,16
2,1,9,16.85,7.36E-01,5.32E-02,8.26E-09,9.28E-02,3.07E-09,A',254,D',256,17
2,1,9,16.856,7.36E-01,4.08E-01,8.20E-01,3.25E-01,5.33E-01,B',232,S',212,18
2,1,9,16.857,7.36E-01,4.09E-01,7.55E-01,3.43E-01,1.04E+00,B',234,S',212,19
2,1,9,16.865,7.35E-01,4.92E-01,1.43E-01,6.69E-01,3.84E-01,F',234,P',234,20
2,1,9,16.865,7.35E-01,3.61E-01,2.05E-07,6.01E-01,2.46E-07,F',232,P',232,21
2,1,9,16.866,7.35E-01,4.21E-01,2.92E+00,1.25E-01,1.45E+00,F',254,P',232,22
2,1,9,16.866,7.35E-01,1.66E-01,2.05E-07,2.76E-01,1.13E-07,F',232,P',234,23
2,1,9,16.867,7.35E-01,4.37E-01,2.96E+00,1.28E-01,2.27E+00,F',256,P',234,24
2,1,9,16.92,7.33E-01,5.86E-02,3.18E+00,1.80E-02,2.30E-01,J',234,S',212,25
2,1,9,16.923,7.33E-01,6.68E-02,3.12E+00,2.09E-02,1.31E-01,J',232,S',212,26
2,1,9,16.935,7.32E-01,3.50E-02,1.45E-01,8.94E-02,2.60E-02,M',212,P',232,27
2,1,9,16.936,7.32E-01,8.61E-02,1.45E-01,2.20E-01,6.39E-02,M',212,P',234,28
2,1,9,16.949,7.32E-01,1.81E-04,0.00E+00,1.00E+00,0.00E+00,R,333,Y,111,29
2,1,9,16.961,7.31E-01,8.00E-02,7.63E-06,8.86E-01,5.40E-05,I',278,D',256,30
2,1,9,16.964,7.31E-01,2.43E-02,2.15E+00,1.06E-02,1.36E-01,M',256,P',234,31
2,1,9,16.964,7.31E-01,7.63E-02,1.28E-04,8.15E-01,6.26E-04,I',276,D',254,32
2,1,9,16.977,7.30E-01,1.80E-02,1.79E-02,1.57E-01,1.13E-02,C',234,S',212,33
2,1,9,16.977,7.30E-01,1.52E-02,1.61E-02,1.37E-01,4.41E-03,C',232,S',212,34
2,1,9,16.978,7.30E-01,7.42E-02,8.14E-03,6.35E-01,2.07E-02,G',254,P',232,35
2,1,9,16.978,7.30E-01,8.20E-02,4.36E-02,5.78E-01,1.51E-01,G',256,P',234,36
2,1,9,16.979,7.30E-01,1.53E-02,8.14E-03,1.31E-01,4.26E-03,G',254,P',234,37
2,1,9,17,7.29E-01,3.12E-03,2.39E-05,2.42E-01,3.47E-05,I',256,D',256,38
2,1,9,17,7.29E-01,3.24E-03,4.72E-04,2.51E-01,4.73E-04,I',254,D',254,39
2,1,9,17.02,7.28E-01,6.17E-05,1.02E-04,3.38E-01,2.77E-04,I',478,D',256,40
2,1,9,17.021,7.28E-01,8.43E-05,6.97E-05,4.29E-01,1.80E-04,I',476,D',254,41
2,1,9,17.021,7.28E-01,2.15E-05,6.97E-05,1.10E-01,4.59E-05,I',476,D',256,42
2,1,9,17.021,7.28E-01,7.27E-05,8.60E-06,7.16E-01,2.46E-05,I',474,D',254,43
2,1,9,17.022,7.28E-01,8.75E-06,8.60E-06,8.62E-02,2.96E-06,I',474,D',256,44
2,1,9,17.039,7.28E-01,2.44E-02,7.27E-05,2.33E-01,3.39E-05,M',232,P',232,45
2,1,9,17.04,7.28E-01,3.02E-02,7.64E-05,2.86E-01,8.75E-05,M',234,P',234,46
2,1,9,17.04,7.28E-01,1.07E-02,7.27E-05,1.03E-01,1.49E-05,M',232,P',234,47
2,1,9,17.095,7.25E-01,1.70E-02,1.79E-02,1.48E-01,1.06E-02,C',234,D',256,48
2,1,9,17.095,7.25E-01,1.90E-02,1.61E-02,1.72E-01,5.52E-03,C',232,D',254,49
2,1,9,17.14,7.23E-01,3.82E-02,2.13E+00,1.74E-02,7.42E-02,E',212,P',234,50
3,1,10,11.547,1.07E+00,2.51E-01,0.00E+00,1.00E+00,0.00E+00,R',133,Y,111,1
3,1,10,11.568,1.07E+00,1.66E-04,0.00E+00,1.00E+00,0.00E+00,R',333,Y,111,2
3,1,10,11.642,1.07E+00,2.14E-03,1.79E-03,2.51E-03,9.00E-06,A',232,S,212,3
3,1,10,11.707,1.06E+00,7.00E-03,4.52E-03,6.22E-02,5.61E-04,I',232,S,212,4
3,1,10,11.708,1.06E+00,7.33E-03,4.59E-03,6.00E-02,1.10E-03,I',234,S,212,5
3,1,10,11.777,1.05E+00,2.15E-03,3.32E+00,6.27E-04,8.34E-03,J',234,S,212,6
3,1,10,11.78,1.05E+00,2.37E-03,3.24E+00,7.08E-04,4.58E-03,J',232,S,212,7
3,1,10,11.809,1.05E+00,9.42E-02,1.18E-02,5.71E-01,2.68E-02,C',234,S,212,8
3,1,10,11.809,1.05E+00,9.47E-02,9.18E-03,6.04E-01,1.11E-02,C',232,S,212,9
3,1,10,11.836,1.05E+00,1.01E-04,2.48E-04,2.27E-02,2.25E-05,J',434,S,212,10
3,1,10,11.837,1.05E+00,1.82E-05,8.10E-06,4.65E-03,7.52E-08,J',432,S,212,11
3,1,10,11.878,1.04E+00,2.20E-02,2.42E-01,1.87E-02,1.81E-02,F',234,P,232,12
3,1,10,11.879,1.04E+00,6.73E-02,1.16E-06,7.05E-02,1.64E-07,F',232,P,232,13
3,1,10,11.879,1.04E+00,3.56E-03,3.05E+00,9.42E-04,1.15E-02,F',254,P,232,14
3,1,10,11.88,1.04E+00,7.97E-02,2.42E-01,6.77E-02,6.55E-02,F',234,P,234,15
3,1,10,11.881,1.04E+00,3.93E-02,1.16E-06,4.12E-02,9.56E-08,F',232,P,234,16
3,1,10,11.881,1.04E+00,1.49E-02,3.05E+00,3.95E-03,4.81E-02,F',254,P,234,17
3,1,10,11.882,1.04E+00,1.38E-02,3.15E+00,3.57E-03,6.73E-02,F',256,P,234,18
3,1,10,11.913,1.04E+00,9.41E-02,1.16E-01,3.96E-01,9.22E-02,K',232,S,212,19
3,1,10,11.913,1.04E+00,5.47E-02,6.85E-02,3.91E-01,1.07E-01,K',434,S,212,20
3,1,10,11.914,1.04E+00,1.59E-02,1.97E-02,3.94E-01,1.55E-02,K',432,S,212,21
3,1,10,11.914,1.04E+00,5.57E-02,7.09E-02,3.89E-01,1.10E-01,K',234,S,212,22
3,1,10,11.917,1.04E+00,6.48E-02,1.55E-01,1.18E-01,3.65E-02,M',212,P,232,23
3,1,10,11.919,1.04E+00,1.27E-01,1.55E-01,2.30E-01,7.13E-02,M',212,P,234,24
3,1,10,11.936,1.04E+00,1.47E-01,2.14E+00,6.24E-02,5.33E-01,M',254,P,232,25
3,1,10,11.937,1.04E+00,1.85E-01,2.21E+00,7.53E-02,1.00E+00,M',256,P,234,26
3,1,10,11.939,1.04E+00,2.96E-02,2.14E+00,1.25E-02,1.07E-01,M',254,P,234,27
3,1,10,11.942,1.04E+00,1.11E-02,7.47E-03,6.03E-02,1.80E-03,G',254,P,232,28
3,1,10,11.944,1.04E+00,4.03E-03,7.36E-02,1.78E-02,7.87E-03,G',256,P,234,29
3,1,10,11.944,1.04E+00,2.62E-03,7.47E-03,1.42E-02,4.23E-04,G',254,P,234,30
3,1,10,11.958,1.04E+00,5.49E-05,2.88E-06,4.24E-03,2.44E-08,M',432,P,232,31
3,1,10,11.961,1.04E+00,1.54E-04,3.03E-05,9.60E-03,1.16E-06,M',414,P,232,32
3,1,10,11.963,1.04E+00,4.20E-04,3.03E-05,2.63E-02,3.18E-06,M',414,P,234,33
3,1,10,11.978,1.04E+00,1.87E-02,1.90E-04,1.11E-01,8.44E-05,M',234,P,232,34
3,1,10,11.978,1.04E+00,7.12E-02,1.37E-04,4.28E-01,1.17E-04,M',232,P,232,35
3,1,10,11.98,1.03E+00,8.13E-02,1.90E-04,4.84E-01,3.67E-04,M',234,P,234,36
3,1,10,11.98,1.03E+00,3.21E-02,1.37E-04,1.93E-01,5.29E-05,M',232,P,234,37
3,1,10,11.983,1.03E+00,7.75E-04,1.56E-04,2.56E-02,1.60E-05,M',454,P,232,38
3,1,10,11.983,1.03E+00,1.83E-03,1.58E-06,6.19E-02,1.96E-07,M',452,P,232,39
3,1,10,11.985,1.03E+00,2.36E-03,1.56E-04,7.77E-02,4.86E-05,M',454,P,234,40
3,1,10,11.986,1.03E+00,8.81E-04,1.58E-06,2.99E-02,9.47E-08,M',452,P,234,41
3,1,10,12.033,1.03E+00,2.32E-03,2.19E+00,1.01E-03,4.45E-03,E',212,P,232,42
3,1,10,12.036,1.03E+00,4.12E-03,2.19E+00,1.80E-03,7.88E-03,E',212,P,234,43
3,1,10,12.04,1.03E+00,8.21E-03,3.33E-01,2.23E-02,2.98E-02,N',254,P,232,44
3,1,10,12.043,1.03E+00,1.52E-03,3.33E-01,4.13E-03,5.51E-03,N',254,P,234,45
3,1,10,12.043,1.03E+00,9.29E-03,3.31E-01,2.55E-02,5.05E-02,N',256,P,234,46
3,1,10,12.122,1.02E+00,4.78E-03,3.65E+00,1.30E-03,9.51E-03,L',212,P,232,47
3,1,10,12.124,1.02E+00,9.21E-03,3.65E+00,2.51E-03,1.83E-02,L',212,P,234,48
3,1,10,13.449,9.22E-01,8.96E-01,0.00E+00,1.00E+00,0.00E+00,R,133,Y,111,49
3,1,10,13.553,9.15E-01,5.24E-04,0.00E+00,1.00E+00,0.00E+00,R,333,Y,111,50
2,1,10,11.547,1.07E+00,2.51E-01,0.00E+00,1.00E+00,0.00E+00,R',133,Y,111,1
2,1,10,11.568,1.07E+00,1.66E-04,0.00E+00,1.00E+00,0.00E+00,R',333,Y,111,2
2,1,10,13.435,9.23E-01,1.83E-01,7.14E-01,1.40E-01,2.00E-01,F',212,P',232,3
2,1,10,13.435,9.23E-01,7.81E-02,1.62E-03,9.21E-02,5.96E-04,A',234,D',254,4
2,1,10,13.435,9.23E-01,7.34E-01,1.62E-03,8.65E-01,5.60E-03,A',234,D',256,5
2,1,10,13.436,9.23E-01,8.15E-01,1.79E-03,9.57E-01,3.43E-03,A',232,D',254,6
2,1,10,13.436,9.23E-01,4.04E-01,7.14E-01,3.08E-01,4.40E-01,F',212,P',234,7
2,1,10,13.437,9.23E-01,7.57E-02,4.52E-03,6.72E-01,6.07E-03,I',232,S',212,8
2,1,10,13.438,9.23E-01,8.32E-02,4.59E-03,6.81E-01,1.25E-02,I',234,S',212,9
2,1,10,13.449,9.22E-01,8.96E-01,0.00E+00,1.00E+00,0.00E+00,R,133,Y,111,10
2,1,10,13.469,9.21E-01,6.62E-01,9.81E-01,3.78E-01,2.22E+00,A',276,D',254,11
2,1,10,13.469,9.21E-01,7.40E-02,9.81E-01,4.22E-02,2.48E-01,A',276,D',256,12
2,1,10,13.47,9.20E-01,7.44E-01,9.84E-01,4.22E-01,3.32E+00,A',278,D',256,13
2,1,10,13.478,9.20E-01,8.58E-02,3.08E-03,9.38E-02,1.73E-03,A',256,D',254,14
2,1,10,13.478,9.20E-01,7.91E-01,3.08E-03,8.65E-01,1.60E-02,A',256,D',256,15
2,1,10,13.478,9.20E-01,7.95E-01,5.02E-08,8.71E-01,1.75E-07,A',254,D',254,16
2,1,10,13.483,9.20E-01,6.52E-01,8.85E-01,4.13E-01,7.31E-01,B',232,S',212,17
2,1,10,13.484,9.20E-01,6.54E-01,7.93E-01,4.39E-01,1.39E+00,B',234,S',212,18
2,1,10,13.489,9.19E-01,7.93E-01,2.42E-01,6.74E-01,6.52E-01,F',234,P',234,19
2,1,10,13.49,9.19E-01,5.80E-01,1.16E-06,6.07E-01,1.41E-06,F',232,P',232,20
2,1,10,13.49,9.19E-01,6.82E-01,3.05E+00,1.81E-01,2.20E+00,F',254,P',232,21
2,1,10,13.491,9.19E-01,2.57E-01,1.16E-06,2.69E-01,6.25E-07,F',232,P',234,22
2,1,10,13.491,9.19E-01,6.94E-01,3.15E+00,1.79E-01,3.38E+00,F',256,P',234,23
2,1,10,13.529,9.16E-01,9.09E-02,3.32E+00,2.66E-02,3.53E-01,J',234,S',212,24
2,1,10,13.533,9.16E-01,1.09E-01,3.24E+00,3.24E-02,2.10E-01,J',232,S',212,25
2,1,10,13.539,9.16E-01,5.21E-02,1.55E-01,9.47E-02,2.93E-02,M',212,P',232,26
2,1,10,13.54,9.16E-01,1.40E-01,1.55E-01,2.54E-01,7.88E-02,M',212,P',234,27
2,1,10,13.553,9.15E-01,5.24E-04,0.00E+00,1.00E+00,0.00E+00,R,333,Y,111,28
2,1,10,13.56,9.14E-01,1.34E-01,1.94E-04,8.84E-01,1.37E-03,I',278,D',256,29
2,1,10,13.562,9.14E-01,4.50E-02,2.21E+00,1.83E-02,2.43E-01,M',256,P',234,30
2,1,10,13.563,9.14E-01,1.27E-01,6.28E-04,8.07E-01,3.04E-03,I',276,D',254,31
2,1,10,13.564,9.14E-01,2.62E-02,2.14E+00,1.11E-02,9.49E-02,M',254,P',232,32
2,1,10,13.57,9.14E-01,3.25E-02,7.93E-01,2.18E-02,6.92E-02,B',234,D',256,33
2,1,10,13.571,9.14E-01,1.20E-01,7.47E-03,6.50E-01,1.94E-02,G',254,P',232,34
2,1,10,13.571,9.14E-01,2.81E-02,1.18E-02,1.70E-01,7.99E-03,C',234,S',212,35
2,1,10,13.571,9.14E-01,1.26E-01,7.36E-02,5.59E-01,2.47E-01,G',256,P',234,36
2,1,10,13.572,9.14E-01,2.18E-02,9.18E-03,1.39E-01,2.55E-03,C',232,S',212,37
2,1,10,13.572,9.14E-01,2.50E-02,7.47E-03,1.35E-01,4.04E-03,G',254,P',234,38
2,1,10,13.591,9.12E-01,5.62E-03,4.89E-05,2.46E-01,7.22E-05,I',256,D',256,39
2,1,10,13.591,9.12E-01,5.94E-03,8.55E-04,2.61E-01,8.95E-04,I',254,D',254,40
2,1,10,13.605,9.11E-01,1.79E-04,2.10E-04,4.00E-01,6.72E-04,I',478,D',256,41
2,1,10,13.606,9.11E-01,2.52E-04,1.45E-04,4.68E-01,4.09E-04,I',476,D',254,42
2,1,10,13.606,9.11E-01,6.95E-05,1.45E-04,1.29E-01,1.13E-04,I',476,D',256,43
2,1,10,13.606,9.11E-01,2.26E-04,1.14E-05,7.39E-01,3.37E-05,I',474,D',254,44
2,1,10,13.617,9.10E-01,3.80E-02,1.37E-04,2.29E-01,6.27E-05,M',232,P',232,45
2,1,10,13.618,9.10E-01,4.71E-02,1.90E-04,2.80E-01,2.13E-04,M',234,P',234,46
2,1,10,13.618,9.10E-01,1.59E-02,1.37E-04,9.58E-02,2.63E-05,M',232,P',234,47
2,1,10,13.659,9.08E-01,2.61E-02,1.18E-02,1.58E-01,7.44E-03,C',234,D',256,48
2,1,10,13.659,9.08E-01,2.92E-02,9.18E-03,1.86E-01,3.41E-03,C',232,D',254,49
2,1,10,13.69,9.06E-01,5.86E-02,2.19E+00,2.56E-02,1.12E-01,E',212,P',234,50
3,1,11,9.4335,1.31E+00,3.79E-01,0.00E+00,1.00E+00,0.00E+00,R',133,Y,111,1
3,1,11,9.4496,1.31E+00,4.36E-04,0.00E+00,1.00E+00,0.00E+00,R',333,Y,111,2
3,1,11,9.5496,1.30E+00,1.05E-02,4.35E-03,6.28E-02,5.47E-04,I',232,S,212,3
3,1,11,9.5508,1.30E+00,1.11E-02,4.52E-03,5.97E-02,1.08E-03,I',234,S,212,4
