ritz_wl_vac(A),Aki(s^-1),fik,Acc,Ei(eV),Ek(eV),conf_i,term_i,J_i,conf_k,term_k,J_k,g_i,g_k,Type,tp_ref,line_ref,
"=""2589.57068""","=""8.e+06""","=""8.e-03""",D+,"=""3.38661825""","=""8.1744466""","=""3d6.(3F2).4s""","=""a 2F""","=""7/2""","=""3d6.(3G).4p""","=""x 4G*""","=""7/2""",8,8,,"=""T6892c83""","=""L18349c148""",
"=""2590.30697""","=""1.0e+06""","=""1.0e-03""",D,"=""8.2477153""","=""13.0341827""","=""3d6.(3G).4p""","=""x 4F*""","=""5/2""","=""3d6.(5D).5d""","=""4D""","=""5/2""",6,6,,"=""T6892c83""","=""L18349c139""",
"=""2591.32560""","=""8.e+06""","=""1.2e-02""",D+,"=""2.70434897""","=""7.4889348""","=""3d6.(3P2).4s""","=""b 4P""","=""3/2""","=""3d6.(3P2).4p""","=""y 4P*""","=""5/2""",4,6,,"=""T6892c83""","=""L18349c139""",
"=""2591.41763""","=""1.7e+07""","=""9.e-03""",D+,"=""7.6042922""","=""12.3887082""","=""3d6.(3P2).4p""","=""y 4P*""","=""3/2""","=""3d6.(3P2).5s""","=""2P""","=""1/2""",4,2,,"=""T6892c83""","=""L18349c139""",
"=""2591.7322""","=""3.3e+06""","=""7.e-03""",D,"=""6.7030021""","=""11.4868373""","=""3d6.(3P1).4s""","=""c 2P""","=""1/2""","=""3d6.(3F1).4p""","=""4D*""","=""3/2""",2,4,,"=""T6892c83""","=""L18349c142""",
"=""2591.9923""","=""1.0e+07""","=""1.3e-02""",D+,"=""6.8072583""","=""11.5906134""","=""3d6.(3F1).4s""","=""d 2F""","=""7/2""","=""3d6.(3F1).4p""","=""u 4F*""","=""9/2""",8,10,,"=""T6892c83""","=""L18349c139""",
"=""2592.31764""","=""5.7e+07""","=""5.8e-02""",C+,"=""1.04046986""","=""5.82322475""","=""3d6.(5D).4s""","=""a 4D""","=""5/2""","=""3d6.(5D).4p""","=""z 4P*""","=""5/2""",6,6,,"=""T7589""","=""L18349c139""",
"=""2593.55947""","=""2.74e+08""","=""3.16e-01""",B+,"=""4.07605998""","=""8.8565248""","=""3d6.(1I).4s""","=""a 2I""","=""13/2""","=""3d6.(1I).4p""","=""z 2K*""","=""15/2""",14,16,,"=""T6892c83""","=""L18349c139""",
"=""2594.50314""","=""1.63e+07""","=""3.3e-02""",B,"=""1.09686139""","=""5.87558748""","=""3d6.(5D).4s""","=""a 4D""","=""1/2""","=""3d6.(5D).4p""","=""z 4P*""","=""3/2""",2,4,,"=""T7589""","=""L18349c139""",
"=""2595.11330""","=""3.8e+06""","=""3.1e-03""",D+,"=""8.2559890""","=""13.0335915""","=""3d6.(3G).4p""","=""y 4H*""","=""9/2""","=""3d6.(3H).4d""","=""2G""","=""7/2""",10,8,,"=""T6892c83""","=""L18349c143""",
"=""2595.42172""","=""9.7e+07""","=""9.8e-02""",C+,"=""8.3709578""","=""13.1479926""","=""3d6.(3G).4p""","=""y 2H*""","=""11/2""","=""3d6.(3H).4d""","=""2H""","=""11/2""",12,12,,"=""T6892c83""","=""L18349c139""",
"=""2595.74099""","=""1.0e+07""","=""1.0e-02""",D+,"=""3.96737644""","=""8.7438237""","=""3d7""","=""b 2F""","=""7/2""","=""3d6.(3G).4p""","=""x 2G*""","=""7/2""",8,8,,"=""T6892c83""","=""L18349c139""",
"=""2596.05307""","=""1.7e+05""","=""1.41e-04""",C+,"=""3.15276806""","=""7.9286411""","=""3d6.(3G).4s""","=""a 4G""","=""11/2""","=""3d6.(3F2).4p""","=""y 4G*""","=""9/2""",12,10,,"=""T7461""","=""L18349c139""",
"=""2596.07880""","=""1.2e+06""","=""9.e-04""",D,"=""2.80665448""","=""7.5824802""","=""3d6.(3F2).4s""","=""b 4F""","=""9/2""","=""3d6.(3H).4p""","=""z 4H*""","=""7/2""",10,8,,"=""T6892c83""","=""L18349c139""",
"=""2596.82954""","=""2.5e+07""","=""2.5e-02""",D+,"=""8.2137854""","=""12.9882304""","=""3d6.(3P2).4p""","=""z 2S*""","=""1/2""","=""3d6.(5D).5d""","=""6D""","=""1/2""",2,2,,"=""T6892c83""","=""L18349c139""",
"=""2597.2350""","=""1.0e+06""","=""1.5e-03""",D,"=""7.12826481""","=""11.9019644""","=""3d5.4s2""","=""d 4P""","=""3/2""","=""3d5.(4P).4s.4p.(3P*)""","=""4D*""","=""5/2""",4,6,,"=""T6892c83""","=""L18349c139""",
"=""2597.45455""","=""2.1e+06""","=""2.6e-03""",D+,"=""8.0725728""","=""12.8458690""","=""3d6.(3F2).4p""","=""y 2G*""","=""7/2""","=""3d6.(3G).5s""","=""e 2G""","=""9/2""",8,10,,"=""T6892c83""","=""L18349c139""",
"=""2597.67809""","=""7.e+05""","=""7.e-04""",D,"=""8.2297382""","=""13.0026236""","=""3d6.(3G).4p""","=""x 4F*""","=""7/2""","=""3d6.(5D).5d""","=""4D""","=""7/2""",8,8,,"=""T6892c83""","=""L18349c139""",
"=""2597.8668""","=""2.1e+06""","=""3.2e-03""",D,"=""6.8070159""","=""11.579555""","=""3d6.(3P1).4s""","=""c 2P""","=""3/2""","=""3d6.(3F1).4p""","=""u 4F*""","=""5/2""",4,6,,"=""T6892c83""","=""L18349c142""",
"=""2598.22492""","=""7.1e+07""","=""7.2e-02""",D+,"=""8.2137854""","=""12.9856663""","=""3d6.(3P2).4p""","=""z 2S*""","=""1/2""","=""3d6.(3P2).4d""","=""2P""","=""1/2""",2,2,,"=""T6892c83""","=""L18349c139""",
"=""2598.44204""","=""1.4e+06""","=""1.6e-03""",D+,"=""8.1308918""","=""12.9023740""","=""3d6.(3G).4p""","=""x 4G*""","=""11/2""","=""3d6.(3H).4d""","=""4I""","=""13/2""",12,14,,"=""T6892c83""","=""L18349c143""",
"=""2598.68324""","=""6.e+05""","=""4.7e-04""",D,"=""3.19945278""","=""7.9704921""","=""3d6.(3G).4s""","=""a 4G""","=""9/2""","=""3d6.(3F2).4p""","=""z 2F*""","=""7/2""",10,8,,"=""T6892c83""","=""L18349c139""",
"=""2598.72207""","=""6.8e+06""","=""1.0e-02""",D+,"=""4.47910423""","=""9.2500722""","=""3d6.(3D).4s""","=""b 2D""","=""3/2""","=""3d6.(3D).4p""","=""x 2D*""","=""5/2""",4,6,,"=""T6892c83""","=""L18349c148""",
"=""2598.80772""","=""2.1e+06""","=""2.1e-03""",D+,"=""3.26732671""","=""8.0381375""","=""3d6.(3H).4s""","=""b 2H""","=""9/2""","=""3d6.(3F2).4p""","=""y 2G*""","=""9/2""",10,10,,"=""T6892c83""","=""L18349c139""",
"=""2599.14555""","=""1.43e+08""","=""1.08e-01""",B+,"=""0.04770753""","=""4.81789820""","=""3d6.(5D).4s""","=""a 6D""","=""7/2""","=""3d6.(5D).4p""","=""z 6D*""","=""5/2""",8,6,,"=""T7958,T6610,T7589""","=""L18349c139""",
"=""2599.53286""","=""4.0e+06""","=""4.8e-03""",D+,"=""8.1040544""","=""12.8735344""","=""3d6.(3H).4p""","=""z 2H*""","=""11/2""","=""3d6.(3H).4d""","=""4K""","=""13/2""",12,14,,"=""T6892c83""","=""L18349c143""",
"=""2600.17206""","=""2.35e+08""","=""2.39e-01""",B+,"=""0.00000000""","=""4.76830747""","=""3d6.(5D).4s""","=""a 6D""","=""9/2""","=""3d6.(5D).4p""","=""z 6D*""","=""9/2""",10,10,,"=""T7958,T6610,T7589""","=""L18349c139""",
"=""2600.24810""","=""3.3e+07""","=""3.3e-02""",D+,"=""3.42449356""","=""8.1926616""","=""3d6.(3F2).4s""","=""a 2F""","=""5/2""","=""3d6.(3G).4p""","=""x 4G*""","=""5/2""",6,6,,"=""T6892c83""","=""L18349c148""",
"=""2600.66390""","=""4.1e+05""","=""3.5e-04""",D,"=""8.2340029""","=""13.0014086""","=""3d6.(3G).4p""","=""y 4H*""","=""13/2""","=""3d6.(5D).5d""","=""4G""","=""11/2""",14,12,,"=""T6892c83""","=""L18349c139""",
"=""2601.20239""","=""1.4e+06""","=""1.1e-03""",D,"=""3.22131344""","=""7.9877322""","=""3d6.(3G).4s""","=""a 4G""","=""7/2""","=""3d6.(3F2).4p""","=""z 2F*""","=""5/2""",8,6,,"=""T6892c83""","=""L18349c139""",
"=""2602.12921""","=""1.6e+06""","=""1.3e-03""",D,"=""8.1279417""","=""12.8926628""","=""3d6.(3H).4p""","=""z 2H*""","=""9/2""","=""3d6.(3H).4d""","=""4H""","=""7/2""",10,8,,"=""T6892c83""","=""L18349c139""",
"=""2602.32166""","=""3.2e+07""","=""2.6e-02""",D+,"=""8.1279417""","=""12.8923104""","=""3d6.(3H).4p""","=""z 2H*""","=""9/2""","=""3d6.(3G).5s""","=""e 2G""","=""7/2""",10,8,,"=""T6892c83""","=""L18349c139""",
"=""2602.37096""","=""2.5e+06""","=""2.6e-03""",D+,"=""7.6951447""","=""12.4594232""","=""3d6.(3F2).4p""","=""y 4F*""","=""7/2""","=""3d6.(3F2).5s""","=""e 2F""","=""7/2""",8,8,,"=""T6892c83""","=""L18349c142""",
"=""2602.97967""","=""2.7e+06""","=""3.3e-03""",D+,"=""8.1279417""","=""12.8911060""","=""3d6.(3H).4p""","=""z 2H*""","=""9/2""","=""3d6.(3H).4d""","=""4K""","=""11/2""",10,12,,"=""T6892c83""","=""L18349c142""",
"=""2603.05379""","=""9.e+05""","=""1.1e-03""",D,"=""7.5824802""","=""12.3455088""","=""3d6.(3H).4p""","=""z 4H*""","=""7/2""","=""3d6.(3F2).5s""","=""f 4F""","=""9/2""",8,10,,"=""T6892c83""","=""L18349c142""",
"=""2603.56276""","=""1.0e+07""","=""9.e-03""",D+,"=""7.6973256""","=""12.4594232""","=""3d6.(3H).4p""","=""z 2G*""","=""9/2""","=""3d6.(3F2).5s""","=""e 2F""","=""7/2""",10,8,,"=""T6892c83""","=""L18349c139""",
"=""2603.9489""","=""2.4e+06""","=""2.1e-03""",D+,"=""8.8012250""","=""13.5626165""","=""3d6.(1I).4p""","=""z 2K*""","=""13/2""","=""3d6.(3G).4d""","=""2I""","=""11/2""",14,12,,"=""T6892c83""","=""L18349c139""",
"=""2604.83334""","=""1.5e+07""","=""1.5e-02""",D+,"=""5.56875734""","=""10.3285320""","=""3d6.(1F).4s""","=""c 2F""","=""7/2""","=""3d6.(1F).4p""","=""v 2G*""","=""7/2""",8,8,,"=""T6892c83""","=""L7357""",
"=""2604.8445""","=""3.5e+06""","=""3.5e-03""",D,"=""6.7030021""","=""11.4627564""","=""3d6.(3P1).4s""","=""c 2P""","=""1/2""","=""3d6.(3F1).4p""","=""4D*""","=""1/2""",2,2,,"=""T6892c83""","=""L18349c139""",
"=""2605.34110""","=""9.e+05""","=""9.e-04""",D,"=""5.54876624""","=""10.3076133""","=""3d6.(5D).4p""","=""z 4F*""","=""7/2""","=""3d6.(5D).4d""","=""e 6F""","=""7/2""",8,8,,"=""T6892c83""","=""L18349c143""",
"=""2605.44668""","=""1.2e+06""","=""1.5e-03""",D,"=""3.38661825""","=""8.1452725""","=""3d6.(3F2).4s""","=""a 2F""","=""7/2""","=""3d6.(3G).4p""","=""x 4G*""","=""9/2""",8,10,,"=""T6892c83""","=""L18349c139""",
"=""2605.81586""","=""2.34e+08""","=""3.17e-01""",B+,"=""5.57055201""","=""10.3285320""","=""3d6.(1F).4s""","=""c 2F""","=""5/2""","=""3d6.(1F).4p""","=""v 2G*""","=""7/2""",6,8,,"=""T6892c83""","=""L18349c139""",
"=""2606.08859""","=""1.99e+08""","=""2.02e-01""",C+,"=""4.47910423""","=""9.2365863""","=""3d6.(3D).4s""","=""b 2D""","=""3/2""","=""3d6.(3D).4p""","=""x 2D*""","=""3/2""",4,4,,"=""T6892c83""","=""L18349c139""",
"=""2606.20324""","=""3.4e+07""","=""3.5e-02""",D+,"=""3.23045937""","=""7.9877322""","=""3d6.(3G).4s""","=""a 4G""","=""5/2""","=""3d6.(3F2).4p""","=""z 2F*""","=""5/2""",6,6,,"=""T6892c83""","=""L18349c139""",
"=""2606.68286""","=""1.3e+08""","=""6.4e-02""",D+,"=""4.7379945""","=""9.4943920""","=""3d6.(1D2).4s""","=""c 2D""","=""3/2""","=""3d6.(1S2).4p""","=""x 2P*""","=""1/2""",4,2,,"=""T6892c83""","=""L18349c139""",
"=""2606.88101""","=""5.e+05""","=""4.2e-04""",D,"=""8.0381375""","=""12.7941734""","=""3d6.(3F2).4p""","=""y 2G*""","=""9/2""","=""3d6.(3P2).4d""","=""2F""","=""7/2""",10,8,,"=""T6892c83""","=""L18349c139""",
"=""2607.29454""","=""2.31e+08""","=""2.35e-01""",B+,"=""4.49479059""","=""9.2500722""","=""3d6.(3D).4s""","=""b 2D""","=""5/2""","=""3d6.(3D).4p""","=""x 2D*""","=""5/2""",6,6,,"=""T6892c83""","=""L18349c139""",
"=""2607.86569""","=""1.73e+08""","=""1.17e-01""",B,"=""0.08278213""","=""4.83702231""","=""3d6.(5D).4s""","=""a 6D""","=""5/2""","=""3d6.(5D).4p""","=""z 6D*""","=""3/2""",6,4,,"=""T7958,T6610,T7589""","=""L18349c139""",
"=""2607.99220""","=""1.0e+07""","=""8.e-03""",D+,"=""8.2404290""","=""12.9944385""","=""3d6.(3G).4p""","=""y 4H*""","=""11/2""","=""3d6.(3H).4d""","=""2G""","=""9/2""",12,10,,"=""T6892c83""","=""L18349c139""",
"=""2608.30756""","=""1.58e+08""","=""1.61e-01""",C+,"=""5.87558748""","=""10.6290223""","=""3d6.(5D).4p""","=""z 4P*""","=""3/2""","=""3d6.(5D).4d""","=""4S""","=""3/2""",4,4,,"=""T6892c83""","=""L18349c139""",
"=""2608.65716""","=""2.0e+06""","=""1.7e-03""",D+,"=""7.7066254""","=""12.4594232""","=""3d6.(3F2).4p""","=""y 4F*""","=""9/2""","=""3d6.(3F2).5s""","=""e 2F""","=""7/2""",10,8,,"=""T6892c83""","=""L18349c142""",
"=""2608.98684""","=""7.e+05""","=""6.e-04""",D,"=""6.72907574""","=""11.4812729""","=""3d5.4s2""","=""b 4G""","=""9/2""","=""3d6.(3F1).4p""","=""u 2G*""","=""7/2""",10,8,,"=""T6892c83""","=""L18349c139""",
"=""2609.1855""","=""2.5e+06""","=""3.2e-03""",D+,"=""7.4725712""","=""12.2244065""","=""3d5.4s2""","=""c 4D""","=""7/2""","=""3d5.(4D).4s.4p.(3P*)""","=""4F*""","=""9/2""",8,10,,"=""T6892c83""","=""L18349c139""",
"=""2609.31211""","=""4.9e+06""","=""1.0e-02""",D+,"=""8.2137854""","=""12.9653902""","=""3d6.(3P2).4p""","=""z 2S*""","=""1/2""","=""3d6.(3P2).4d""","=""4F""","=""3/2""",2,4,,"=""T6892c83""","=""L18349c142""",
"=""2609.63153""","=""5.0e+06""","=""4.1e-03""",D+,"=""2.80665448""","=""7.5576776""","=""3d6.(3F2).4s""","=""b 4F""","=""9/2""","=""3d6.(3H).4p""","=""z 4G*""","=""7/2""",10,8,,"=""T6892c83""","=""L18349c139""",
"=""2609.81651""","=""4.9e+07""","=""3.3e-02""",D+,"=""8.3070070""","=""13.0576934""","=""3d6.(3F2).4p""","=""y 2D*""","=""5/2""","=""3d6.(3P2).4d""","=""2P""","=""3/2""",6,4,,"=""T6892c83""","=""L18349c139""",
"=""2609.90472""","=""2.8e+07""","=""3.5e-02""",D+,"=""3.96737644""","=""8.7179023""","=""3d7""","=""b 2F""","=""7/2""","=""3d6.(3G).4p""","=""x 2G*""","=""9/2""",8,10,,"=""T6892c83""","=""L18349c139""",
"=""2610.21947""","=""6.0e+06""","=""8.e-03""",D+,"=""3.42449356""","=""8.1744466""","=""3d6.(3F2).4s""","=""a 2F""","=""5/2""","=""3d6.(3G).4p""","=""x 4G*""","=""7/2""",6,8,,"=""T6892c83""","=""L18349c139""",
"=""2610.64508""","=""1.3e+07""","=""1.4e-02""",D+,"=""3.22131344""","=""7.9704921""","=""3d6.(3G).4s""","=""a 4G""","=""7/2""","=""3d6.(3F2).4p""","=""z 2F*""","=""7/2""",8,8,,"=""T6892c83""","=""L18349c139""",
"=""2611.2888""","=""1.8e+07""","=""3.6e-02""",D+,"=""6.7030021""","=""11.4510101""","=""3d6.(3P1).4s""","=""c 2P""","=""1/2""","=""3d5.(4G).4s.4p.(3P*)""","=""v 4F*""","=""3/2""",2,4,,"=""T6892c83""","=""L18349c139""",
"=""2611.61494""","=""2.0e+06""","=""2.8e-03""",D+,"=""8.3070070""","=""13.0544220""","=""3d6.(3F2).4p""","=""y 2D*""","=""5/2""","=""3d6.(3F2).4d""","=""4G""","=""7/2""",6,8,,"=""T6892c83""","=""L18349c139""",
"=""2611.78239""","=""1.5e+07""","=""1.0e-02""",D+,"=""8.3070070""","=""13.0541176""","=""3d6.(3F2).4p""","=""y 2D*""","=""5/2""","=""3d6.(5D).5d""","=""6G""","=""3/2""",6,4,,"=""T6892c83""","=""L18349c139""",
"=""2611.85228""","=""7.3e+06""","=""1.12e-02""",C+,"=""1.07624119""","=""5.82322475""","=""3d6.(5D).4s""","=""a 4D""","=""3/2""","=""3d6.(5D).4p""","=""z 4P*""","=""5/2""",4,6,,"=""T7589""","=""L18349c139""",
"=""2612.12139""","=""1.4e+06""","=""1.1e-03""",D,"=""2.82812245""","=""7.5746170""","=""3d6.(3F2).4s""","=""b 4F""","=""7/2""","=""3d6.(3P2).4p""","=""z 2D*""","=""5/2""",8,6,,"=""T6892c83""","=""L18349c139""",
"=""2612.65327""","=""1.20e+08""","=""1.22e-01""",B+,"=""0.04770753""","=""4.79323577""","=""3d6.(5D).4s""","=""a 6D""","=""7/2""","=""3d6.(5D).4p""","=""z 6D*""","=""7/2""",8,8,,"=""T7958,T6610,T7589""","=""L18349c139""",
"=""2613.49268""","=""2.7e+06""","=""2.8e-03""",D+,"=""8.7179023""","=""13.4619063""","=""3d6.(3G).4p""","=""x 2G*""","=""9/2""","=""3d6.(3G).4d""","=""4H""","=""9/2""",10,10,,"=""T6892c83""","=""L18349c139""",
"=""2613.7410""","=""1.7e+06""","=""2.3e-03""",D,"=""6.8030800""","=""11.5466334""","=""3d6.(3F1).4s""","=""d 2F""","=""5/2""","=""3d6.(3F1).4p""","=""4D*""","=""7/2""",6,8,,"=""T6892c83""","=""L18349c148""",
"=""2614.10776""","=""2.3e+06""","=""2.8e-03""",D+,"=""8.1040544""","=""12.8469422""","=""3d6.(3H).4p""","=""z 2H*""","=""11/2""","=""3d6.(3H).4d""","=""4H""","=""13/2""",12,14,,"=""T6892c83""","=""L18349c142""",
"=""2614.24294""","=""3.7e+05""","=""4.4e-04""",D,"=""8.1308918""","=""12.8735344""","=""3d6.(3G).4p""","=""x 4G*""","=""11/2""","=""3d6.(3H).4d""","=""4K""","=""13/2""",12,14,,"=""T6892c83""","=""L18349c139""",
"=""2614.35099""","=""2.0e+06""","=""2.5e-03""",D+,"=""2.80665448""","=""7.5491010""","=""3d6.(3F2).4s""","=""b 4F""","=""9/2""","=""3d6.(3H).4p""","=""z 4H*""","=""11/2""",10,12,,"=""T6892c83""","=""L18349c148""",
"=""2614.60436""","=""2.12e+08""","=""1.09e-01""",B+,"=""0.10695023""","=""4.84893721""","=""3d6.(5D).4s""","=""a 6D""","=""3/2""","=""3d6.(5D).4p""","=""z 6D*""","=""1/2""",4,2,,"=""T7958,T6610,T7589""","=""L18349c139""",
"=""2614.97026""","=""3.3e+06""","=""4.2e-03""",D+,"=""3.38661825""","=""8.1279417""","=""3d6.(3F2).4s""","=""a 2F""","=""7/2""","=""3d6.(3H).4p""","=""z 2H*""","=""9/2""",8,10,,"=""T6892c83""","=""L18349c139""",
"=""2615.18005""","=""6.6e+06""","=""6.7e-03""",D+,"=""8.3070070""","=""13.0479501""","=""3d6.(3F2).4p""","=""y 2D*""","=""5/2""","=""3d6.(3P2).4d""","=""2D""","=""5/2""",6,6,,"=""T6892c83""","=""L18349c139""",
"=""2615.36615""","=""3.4e+06""","=""2.8e-03""",C+,"=""3.19945278""","=""7.9400585""","=""3d6.(3G).4s""","=""a 4G""","=""9/2""","=""3d6.(3F2).4p""","=""y 4G*""","=""7/2""",10,8,,"=""T7461""","=""L18349c139""",
"=""2615.65182""","=""3.5e+06""","=""2.7e-03""",D+,"=""2.82812245""","=""7.5682105""","=""3d6.(3F2).4s""","=""b 4F""","=""7/2""","=""3d6.(3H).4p""","=""z 4G*""","=""5/2""",8,6,,"=""T6892c83""","=""L18349c139""",
"=""2615.76315""","=""1.2e+07""","=""8.e-03""",D+,"=""8.3070070""","=""13.0468933""","=""3d6.(3F2).4p""","=""y 2D*""","=""5/2""","=""3d6.(5D).5d""","=""4D""","=""3/2""",6,4,,"=""T6892c83""","=""L18349c139""",
"=""2616.24582""","=""6.2e+06""","=""4.2e-03""",D+,"=""8.9564405""","=""13.6954523""","=""3d6.(3D).4p""","=""w 4F*""","=""5/2""","=""3d6.(3G).4d""","=""2D""","=""3/2""",6,4,,"=""T6892c83""","=""L18349c139""",
"=""2616.52784""","=""9.e+05""","=""1.2e-03""",D,"=""3.89161339""","=""8.6301144""","=""3d6.(3D).4s""","=""b 4D""","=""5/2""","=""3d6.(3G).4p""","=""y 2F*""","=""7/2""",6,8,,"=""T6892c83""","=""L18349c143""",
"=""2617.52073""","=""4.3e+06""","=""2.2e-03""",D,"=""8.3408923""","=""13.0775959""","=""3d6.(3F2).4p""","=""y 2D*""","=""3/2""","=""3d6.(3F2).4d""","=""4D""","=""1/2""",4,2,,"=""T6892c83""","=""L18349c139""",
"=""2618.15978""","=""3.7e+06""","=""3.2e-03""",D+,"=""6.72393597""","=""11.4594834""","=""3d5.4s2""","=""b 4G""","=""11/2""","=""3d5.(4G).4s.4p.(3P*)""","=""v 4F*""","=""9/2""",12,10,,"=""T6892c83""","=""L18349c142""",
"=""2618.39830""","=""4.88e+07""","=""5.01e-02""",B,"=""0.08278213""","=""4.81789820""","=""3d6.(5D).4s""","=""a 6D""","=""5/2""","=""3d6.(5D).4p""","=""z 6D*""","=""5/2""",6,6,,"=""T7958,T6610,T7589""","=""L18349c148""",
"=""2618.39896""","=""7.e+05""","=""6.e-04""",D,"=""8.1308918""","=""12.8660067""","=""3d6.(3G).4p""","=""x 4G*""","=""11/2""","=""3d6.(3H).4d""","=""4G""","=""9/2""",12,10,,"=""T6892c83""","=""L18349c148""",
"=""2619.06396""","=""3.2e+05""","=""2.8e-04""",D,"=""8.2340029""","=""12.9679155""","=""3d6.(3G).4p""","=""y 4H*""","=""13/2""","=""3d6.(5D).5d""","=""6G""","=""11/2""",14,12,,"=""T6892c83""","=""L18349c139""",
"=""2619.41816""","=""4.8e+06""","=""6.0e-03""",D+,"=""8.2559890""","=""12.9892615""","=""3d6.(3G).4p""","=""y 4H*""","=""9/2""","=""3d6.(3H).4d""","=""2I""","=""11/2""",10,12,,"=""T6892c83""","=""L18349c139""",
"=""2619.85551""","=""2.5e+07""","=""2.6e-02""",D+,"=""2.80665448""","=""7.5391368""","=""3d6.(3F2).4s""","=""b 4F""","=""9/2""","=""3d6.(3H).4p""","=""z 4G*""","=""9/2""",10,10,,"=""T6892c83""","=""L18349c139""",
"=""2619.88736""","=""7.2e+06""","=""7.4e-03""",D+,"=""7.7269984""","=""12.4594232""","=""3d6.(3H).4p""","=""z 2G*""","=""7/2""","=""3d6.(3F2).5s""","=""e 2F""","=""7/2""",8,8,,"=""T6892c83""","=""L18349c139""",
"=""2620.62982""","=""1.2e+07""","=""1.4e-02""",D+,"=""8.2404290""","=""12.9715130""","=""3d6.(3G).4p""","=""y 4H*""","=""11/2""","=""3d6.(3H).4d""","=""2I""","=""13/2""",12,14,,"=""T6892c83""","=""L18349c139""",
"=""2620.95341""","=""1.1e+07""","=""1.2e-02""",D+,"=""2.84411707""","=""7.5746170""","=""3d6.(3F2).4s""","=""b 4F""","=""5/2""","=""3d6.(3P2).4p""","=""z 2D*""","=""5/2""",6,6,,"=""T6892c83""","=""L18349c139""",
"=""2621.0236""","=""8.e+07""","=""1.7e-01""",D+,"=""6.7030021""","=""11.4333753""","=""3d6.(3P1).4s""","=""c 2P""","=""1/2""","=""3d6.(3P1).4p""","=""u 2D*""","=""3/2""",2,4,,"=""T6892c83""","=""L18349c139""",
"=""2621.19047""","=""4.3e+06""","=""4.4e-03""",B,"=""0.10695023""","=""4.83702231""","=""3d6.(5D).4s""","=""a 6D""","=""3/2""","=""3d6.(5D).4p""","=""z 6D*""","=""3/2""",4,4,,"=""T7589""","=""L18349c139""",
"=""2621.47694""","=""3.4e+07""","=""3.5e-02""",D+,"=""2.82812245""","=""7.5576776""","=""3d6.(3F2).4s""","=""b 4F""","=""7/2""","=""3d6.(3H).4p""","=""z 4G*""","=""7/2""",8,8,,"=""T6892c83""","=""L18349c139""",
"=""2621.61103""","=""9.e+06""","=""4.5e-03""",D+,"=""8.2589171""","=""12.9882304""","=""3d6.(3G).4p""","=""x 4F*""","=""3/2""","=""3d6.(5D).5d""","=""6D""","=""1/2""",4,2,,"=""T6892c83""","=""L18349c139""",
"=""2621.89498""","=""2.2e+06""","=""3.5e-03""",D,"=""8.3408923""","=""13.0696934""","=""3d6.(3F2).4p""","=""y 2D*""","=""3/2""","=""3d6.(3F2).4d""","=""4G""","=""5/2""",4,6,,"=""T6892c83""","=""L18349c139""",
"=""2622.45100""","=""5.60e+07""","=""5.77e-02""",B+,"=""0.12113874""","=""4.84893721""","=""3d6.(5D).4s""","=""a 6D""","=""1/2""","=""3d6.(5D).4p""","=""z 6D*""","=""1/2""",2,2,,"=""T7958,T6610,T7589""","=""L18349c139""",
"=""2623.03317""","=""2.6e+07""","=""1.3e-02""",D+,"=""8.2589171""","=""12.9856663""","=""3d6.(3G).4p""","=""x 4F*""","=""3/2""","=""3d6.(3P2).4d""","=""2P""","=""1/2""",4,2,,"=""T6892c83""","=""L18349c139""",
"=""2623.2282""","=""2.9e+06""","=""3.0e-03""",D+,"=""7.4725712""","=""12.1989689""","=""3d5.4s2""","=""c 4D""","=""7/2""","=""3d5.(4D).4s.4p.(3P*)""","=""4D*""","=""7/2""",8,8,,"=""T6892c83""","=""L18349c139""",
"=""2623.39816""","=""1.4e+06""","=""1.1e-03""",D,"=""8.1452725""","=""12.8713640""","=""3d6.(3G).4p""","=""x 4G*""","=""9/2""","=""3d6.(5D).5d""","=""4F""","=""7/2""",10,8,,"=""T6892c83""","=""L18349c143""",
"=""2623.91256""","=""9.e+06""","=""9.e-03""",D+,"=""4.07605998""","=""8.8012250""","=""3d6.(1I).4s""","=""a 2I""","=""13/2""","=""3d6.(1I).4p""","=""z 2K*""","=""13/2""",14,14,,"=""T6892c83""","=""L18349c139""",
"=""2624.48345""","=""4.5e+07""","=""9.e-02""",D+,"=""5.90488507""","=""10.6290223""","=""3d6.(5D).4p""","=""z 4P*""","=""1/2""","=""3d6.(5D).4d""","=""4S""","=""3/2""",2,4,,"=""T6892c83""","=""L18349c139""",
"=""2624.50778""","=""1.9e+07""","=""2.0e-02""",D+,"=""2.84411707""","=""7.5682105""","=""3d6.(3F2).4s""","=""b 4F""","=""5/2""","=""3d6.(3H).4p""","=""z 4G*""","=""5/2""",6,6,,"=""T6892c83""","=""L18349c139""",
"=""2624.89617""","=""3.5e+07""","=""3.6e-02""",C+,"=""8.4310228""","=""13.1544172""","=""3d6.(3G).4p""","=""y 2H*""","=""9/2""","=""3d6.(3F2).4d""","=""2H""","=""9/2""",10,10,,"=""T6892c83""","=""L18349c139""",
"=""2625.18434""","=""8.e+05""","=""6.e-04""",D,"=""8.1744466""","=""12.8973225""","=""3d6.(3G).4p""","=""x 4G*""","=""7/2""","=""3d6.(5D).5d""","=""4F""","=""5/2""",8,6,,"=""T6892c83""","=""L18349c142""",
